technology,dst_region,region,agent,sector,type,year,capacity,,,,,,,,,,,,,,,,,,,
GAS_GT,Central,Central,A2,power,agent,2035,55.5719,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Central,A2,power,agent,2035,15.0578,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Central,A2,power,agent,2035,18.0007,,,,,,,,,,,,,,,,,,,
HYD,Central,Central,A2,power,agent,2035,1.0776,,,,,,,,,,,,,,,,,,,
OIL,Central,Central,A2,power,agent,2035,1.836,,,,,,,,,,,,,,,,,,,
PV_GND,Central,Central,A2,power,agent,2035,0.2794,,,,,,,,,,,,,,,,,,,
BIO,Eastern,Eastern,A2,power,agent,2035,2.1952,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Eastern,A2,power,agent,2035,60.231,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Eastern,A2,power,agent,2035,11.7676,,,,,,,,,,,,,,,,,,,
HYD,Eastern,Eastern,A2,power,agent,2035,89.0187,,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A2,power,agent,2035,21.5529,,,,,,,,,,,,,,,,,,,
OIL,Eastern,Eastern,A2,power,agent,2035,3.8848,,,,,,,,,,,,,,,,,,,
WIND_ON,Eastern,Eastern,A2,power,agent,2035,36.8262,,,,,,,,,,,,,,,,,,,
BIO,Western,Western,A2,power,agent,2035,0.5322,,,,,,,,,,,,,,,,,,,
COAL,Western,Western,A2,power,agent,2035,44.5692,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Western,A2,power,agent,2035,72.0026,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Western,A2,power,agent,2035,15.5367,,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A2,power,agent,2035,4.1908,,,,,,,,,,,,,,,,,,,
HYD,Western,Western,A2,power,agent,2035,65.3638,,,,,,,,,,,,,,,,,,,
OIL,Western,Western,A2,power,agent,2035,10.9893,,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A2,power,agent,2035,10.2443,,,,,,,,,,,,,,,,,,,
WIND_ON,Western,Western,A2,power,agent,2035,13.7034,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Northwest,A2,power,agent,2035,62.1468,,,,,,,,,,,,,,,,,,,
GAS_GT,North,Northwest,A2,power,agent,2035,17.4578,,,,,,,,,,,,,,,,,,,
HYD,Northwest,Northwest,A2,power,agent,2035,12.7721,,,,,,,,,,,,,,,,,,,
OIL,Northwest,Northwest,A2,power,agent,2035,0.745,,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A2,power,agent,2035,6.0667,,,,,,,,,,,,,,,,,,,
WIND_ON,Northwest,Northwest,A2,power,agent,2035,0.0266,,,,,,,,,,,,,,,,,,,
BIO,North,North,A2,power,agent,2035,0.1197,,,,,,,,,,,,,,,,,,,
GAS_GT,North,North,A2,power,agent,2035,58.1928,,,,,,,,,,,,,,,,,,,
HYD,North,North,A2,power,agent,2035,0.3725,,,,,,,,,,,,,,,,,,,
OIL,North,North,A2,power,agent,2035,1.53,,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A2,power,agent,2035,15.1003,,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A2,power,agent,2035,0.2528,,,,,,,,,,,,,,,,,,,
COAL,Northeast,Northeast,A2,power,agent,2035,17.5616,,,,,,,,,,,,,,,,,,,
GAS_GT,Northeast,Northeast,A2,power,agent,2035,191.0357,,,,,,,,,,,,,,,,,,,
HYD,Northeast,Northeast,A2,power,agent,2035,1.5699,,,,,,,,,,,,,,,,,,,
OIL,Northeast,Northeast,A2,power,agent,2035,2.9802,,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A2,power,agent,2035,6.1732,,,,,,,,,,,,,,,,,,,
WIND_ON,Northeast,Northeast,A2,power,agent,2035,33.5533,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalif,BajaCalif,A2,power,agent,2035,29.9213,,,,,,,,,,,,,,,,,,,
GEOTH,BajaCalif,BajaCalif,A2,power,agent,2035,7.1843,,,,,,,,,,,,,,,,,,,
OIL,BajaCalif,BajaCalif,A2,power,agent,2035,0.0266,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,BajaCalif,A2,power,agent,2035,0.0931,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalif,BajaCalif,A2,power,agent,2035,0.133,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2035,1.5034,,,,,,,,,,,,,,,,,,,
OIL,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2035,6.3195,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2035,1.1043,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2035,0.6652,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Peninsular,A2,power,agent,2035,11.7676,,,,,,,,,,,,,,,,,,,
OIL,Peninsular,Peninsular,A2,power,agent,2035,0.2129,,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A2,power,agent,2035,9.2598,,,,,,,,,,,,,,,,,,,
PV_RFT,Peninsular,Peninsular,A2,power,agent,2035,0.0798,,,,,,,,,,,,,,,,,,,
WIND_ON,Peninsular,Peninsular,A2,power,agent,2035,3.4059,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A1,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A1,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2035,100025,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2035,150050,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A2,gas,retrofit,2035,10000,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A1,residential,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A1,residential,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A2,residential,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A2,residential,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A2,residential,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A2,residential,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A2,residential,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A2,residential,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A2,residential,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A2,residential,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A2,residential,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A1,commercial,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A1,commercial,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A1,commercial,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A1,commercial,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A1,commercial,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A1,commercial,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A1,commercial,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A1,commercial,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A1,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A1,commercial,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A1,commercial,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A2,commercial,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A2,commercial,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A2,commercial,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A2,commercial,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A2,commercial,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A2,commercial,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A2,commercial,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A2,commercial,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A1,industry,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A1,industry,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A1,industry,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A1,industry,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A1,industry,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A1,industry,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A1,industry,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A2,industry,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A2,industry,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A2,industry,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A2,industry,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A2,industry,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A2,industry,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A2,industry,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A1,transport,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A1,transport,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A1,transport,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A1,transport,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A1,transport,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A1,transport,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,,
