technology,dst_region,region,agent,sector,type,year,capacity,,sector,power,,,,,,,,,,,,,,,
com_tec,Western,Western,A2,commercial,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A2,commercial,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A2,commercial,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A2,commercial,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,
com_tec,North,North,A2,commercial,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A2,commercial,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A1,industry,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A1,industry,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A1,industry,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A1,industry,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A1,industry,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A1,industry,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A1,industry,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A2,industry,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A2,industry,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A2,industry,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A2,industry,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A2,industry,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A2,industry,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A2,industry,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A1,transport,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A1,transport,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A1,transport,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A1,transport,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A1,transport,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A1,transport,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2040,19964.5043,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2040,19982.2521,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2040,19982.7033,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2040,18657.0022,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A2,transport,retrofit,2040,19986.6106,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A2,transport,retrofit,2040,16701.3933,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2040,11707.0145,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2040,10853.5073,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2040,12708.633,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2040,11354.3165,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A1,agriculture,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A1,agriculture,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2040,19959.3304,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A1,agriculture,retrofit,2040,19979.6652,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2040,19962.4998,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2040,19981.2499,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2040,19993.3585,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2040,19996.6793,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2040,15411.8595,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2040,12705.9297,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A2,agriculture,retrofit,2040,19989.5505,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A2,agriculture,retrofit,2040,19994.7753,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2040,19959.3304,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2040,19979.6652,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2040,19962.4998,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2040,19981.2499,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2040,19993.3585,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2040,19996.6793,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2040,20000,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2040,15411.8595,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2040,12705.9297,,,,,,,,,,,,,,,,,,
BIO,Central,Central,A1,power,agent,2040,1.0615,,,,,,,,,,,,,,,,,,
CC_GAS,Central,Central,A1,power,agent,2040,38.5591,,,,,,,,,,,,,,,,,,
CSP,Central,Central,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,Central,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Central,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,Central,A1,power,agent,2040,306.6088,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Central,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,Central,A1,power,agent,2040,9.4261,,,,,,,,,,,,,,,,,,
OC_GAS,Central,Central,A1,power,agent,2040,8.8449,,,,,,,,,,,,,,,,,,
OC_OIL,Central,Central,A1,power,agent,2040,0.1892,,,,,,,,,,,,,,,,,,
PV_GND,Central,Central,A1,power,agent,2040,0.673,,,,,,,,,,,,,,,,,,
PV_SSG,Central,Central,A1,power,agent,2040,7.5805,,,,,,,,,,,,,,,,,,
BIO,Eastern,Eastern,A1,power,agent,2040,5.6695,,,,,,,,,,,,,,,,,,
CC_GAS,Eastern,Eastern,A1,power,agent,2040,28.9554,,,,,,,,,,,,,,,,,,
CSP,Eastern,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Eastern,A1,power,agent,2040,493.5553,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Eastern,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Eastern,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A1,power,agent,2040,51.5298,,,,,,,,,,,,,,,,,,
OC_GAS,Eastern,Eastern,A1,power,agent,2040,7.4542,,,,,,,,,,,,,,,,,,
OC_OIL,Eastern,Eastern,A1,power,agent,2040,0.2069,,,,,,,,,,,,,,,,,,
ON_WIND,Eastern,Eastern,A1,power,agent,2040,27.0964,,,,,,,,,,,,,,,,,,
PV_GND,Central,Eastern,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A1,power,agent,2040,498.3803,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A1,power,agent,2040,484.4793,,,,,,,,,,,,,,,,,,
PV_GND,Western,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,North,Eastern,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Eastern,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Eastern,A1,power,agent,2040,4.8797,,,,,,,,,,,,,,,,,,
PV_SSG,North,Eastern,A1,power,agent,2040,361.4322,,,,,,,,,,,,,,,,,,
PV_SSG,Northeast,Eastern,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
PV_SSG,Peninsular,Eastern,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
BIO,Western,Western,A1,power,agent,2040,1.7134,,,,,,,,,,,,,,,,,,
CC_GAS,Western,Western,A1,power,agent,2040,41.3125,,,,,,,,,,,,,,,,,,
CSP,Central,Western,A1,power,agent,2040,563.1768,,,,,,,,,,,,,,,,,,
CSP,North,Western,A1,power,agent,2040,96.7136,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Western,A1,power,agent,2040,16.7478,,,,,,,,,,,,,,,,,,
C_H2,Eastern,Western,A1,power,agent,2040,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Western,Western,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Western,Western,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Northwest,Western,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,Western,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A1,power,agent,2040,1.6399,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Western,A1,power,agent,2040,484.4793,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2040,88.6297,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,North,Western,A1,power,agent,2040,470.357,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Western,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Western,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,Western,Western,A1,power,agent,2040,15.5425,,,,,,,,,,,,,,,,,,
ON_WIND,Western,Western,A1,power,agent,2040,12.5822,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A1,power,agent,2040,71.453,,,,,,,,,,,,,,,,,,
PV_SSG,Western,Western,A1,power,agent,2040,24.3495,,,,,,,,,,,,,,,,,,
CC_GAS,Northwest,Northwest,A1,power,agent,2040,120.7103,,,,,,,,,,,,,,,,,,
CSP,Eastern,Northwest,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Northwest,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northeast,Northwest,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Northwest,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northwest,Northwest,A1,power,agent,2040,71.695,,,,,,,,,,,,,,,,,,
C_H2,North,Northwest,A1,power,agent,2040,484.4793,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,Northwest,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Northwest,A1,power,agent,2040,16.4618,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A1,power,agent,2040,37.6745,,,,,,,,,,,,,,,,,,
PV_SSG,Northwest,Northwest,A1,power,agent,2040,4.6483,,,,,,,,,,,,,,,,,,
BIO,North,North,A1,power,agent,2040,0.1056,,,,,,,,,,,,,,,,,,
CC_GAS,North,North,A1,power,agent,2040,70.9882,,,,,,,,,,,,,,,,,,
COAL,North,North,A1,power,agent,2040,2.0498,,,,,,,,,,,,,,,,,,
CSP,Central,North,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Central,North,A1,power,agent,2040,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Western,North,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Western,North,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
C_H2,North,North,A1,power,agent,2040,484.4793,,,,,,,,,,,,,,,,,,
C_H2,Northeast,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,North,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,North,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
C_H2,Peninsular,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,North,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2040,0.6222,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,North,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,North,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,North,North,A1,power,agent,2040,4.0732,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A1,power,agent,2040,23.7107,,,,,,,,,,,,,,,,,,
PV_SSG,North,North,A1,power,agent,2040,5.7264,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A1,power,agent,2040,0.0271,,,,,,,,,,,,,,,,,,
CC_GAS,Northeast,Northeast,A1,power,agent,2040,137.981,,,,,,,,,,,,,,,,,,
CSP,Central,Northeast,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,North,Northeast,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Northeast,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,Northeast,Northeast,A1,power,agent,2040,32.939,,,,,,,,,,,,,,,,,,
ON_WIND,Northeast,Northeast,A1,power,agent,2040,73.5798,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A1,power,agent,2040,26.5451,,,,,,,,,,,,,,,,,,
PV_SSG,Northeast,Northeast,A1,power,agent,2040,10.4771,,,,,,,,,,,,,,,,,,
CC_GAS,BajaCalif,BajaCalif,A1,power,agent,2040,23.6429,,,,,,,,,,,,,,,,,,
C_H2,Central,BajaCalif,A1,power,agent,2040,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Eastern,BajaCalif,A1,power,agent,2040,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Northeast,BajaCalif,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,BajaCalif,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,BajaCalif,BajaCalif,A1,power,agent,2040,8.4066,,,,,,,,,,,,,,,,,,
ON_WIND,BajaCalif,BajaCalif,A1,power,agent,2040,5.8657,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalif,BajaCalif,A1,power,agent,2040,2.1129,,,,,,,,,,,,,,,,,,
OC_GAS,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2040,1.4507,,,,,,,,,,,,,,,,,,
OC_OIL,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2040,0.6307,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2040,0.7884,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2040,0.536,,,,,,,,,,,,,,,,,,
BIO,Peninsular,Peninsular,A1,power,agent,2040,1.0691,,,,,,,,,,,,,,,,,,
CC_GAS,Peninsular,Peninsular,A1,power,agent,2040,0.9745,,,,,,,,,,,,,,,,,,
OC_GAS,Peninsular,Peninsular,A1,power,agent,2040,1.5431,,,,,,,,,,,,,,,,,,
OC_OIL,Peninsular,Peninsular,A1,power,agent,2040,0.5992,,,,,,,,,,,,,,,,,,
ON_WIND,Peninsular,Peninsular,A1,power,agent,2040,7.7705,,,,,,,,,,,,,,,,,,
PV_GND,Central,Peninsular,A1,power,agent,2040,547.8697,,,,,,,,,,,,,,,,,,
PV_GND,Western,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Western,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Peninsular,A1,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
PV_GND,North,Peninsular,A1,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Peninsular,A1,power,agent,2040,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A1,power,agent,2040,67.1567,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Western,Peninsular,A1,power,agent,2040,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Peninsular,Peninsular,A1,power,agent,2040,4.2431,,,,,,,,,,,,,,,,,,
BIO,Central,Central,A2,power,agent,2040,1.0615,,,,,,,,,,,,,,,,,,
CC_GAS,Central,Central,A2,power,agent,2040,38.5591,,,,,,,,,,,,,,,,,,
CSP,Central,Central,A2,power,agent,2040,679.0032,,,,,,,,,,,,,,,,,,
CSP,Northeast,Central,A2,power,agent,2040,47.1098,,,,,,,,,,,,,,,,,,
